exec_time;dim;type_of_elem;n_loops;sleep;triangle;num_of_cores
0.0508668422698974;0;-1;0;0.0;-1;0
0.0512540340423584;0;1;0;0.0;-1;0
0.0505952835083007;0;-1;0;0.0;1;0
0.0508608818054199;0;1;0;0.0;1;0
